Year,Brand,Model,Title,Mile,Price,Transmition,EXT_COLOR,INT_COLOR,Derivtrain,zipcode,log_price
2019,Hyundai,Santa Fe XL Limited Ultimate,USED,15795,29880.0,Automatic,Silver,Gray,FWD,89107,10.304944639246754
2016,Hyundai,Genesis 3.8,USED,37000,13900.0,Automatic,White,Black,RWD,92521,9.539644119118783
2020,Hyundai,Palisade SEL,USED,1700,36400.0,Automatic,Red,Black,AWD,66203,10.502324053624832
2014,Hyundai,Equus Signature,USED,52032,15997.0,Automatic,White,White,RWD,66203,9.680156483641596
2012,Hyundai,Veloster Base,USED,125058,3600.0,Automatic,Red,Black,FWD,89107,8.1886891244442
2020,Hyundai,Palisade SEL,USED,1700,36400.0,Automatic,Red,Black,AWD,92521,10.502324053624832
2014,Hyundai,Equus Signature,USED,86738,15745.0,Automatic,Brown,White,RWD,92521,9.664278133535126
2013,Hyundai,Equus Ultimate,USED,86430,13999.0,Automatic,Black,Black,RWD,92521,9.546741177474825
2014,Hyundai,Equus Signature,USED,86738,15745.0,Automatic,Brown,White,RWD,66203,9.664278133535126
2013,Hyundai,Genesis Coupe 3.8 Grand Touring,USED,108271,9495.0,Automatic,Gray,Black,RWD,89107,9.158520623246385
2020,Hyundai,Palisade SEL,USED,1465,36800.0,Automatic,Silver,Black,AWD,66203,10.513253124157023
2016,Hyundai,Equus Signature,USED,75161,18991.0,Automatic,White,White,RWD,75207,9.851720461714246
2015,Hyundai,Azera Base,USED,64245,12999.0,Automatic,Black,Black,FWD,66203,9.47262771040802
2011,Hyundai,Equus,USED,138000,8875.0,Automatic,White,Beige,RWD,66203,9.090993614343617
2020,Hyundai,Ioniq Hybrid SEL,NEW,0,28380.0,Automatic,White,Gray,FWD,66203,10.253439950714034
2018,Hyundai,Sonata Limited 2.0T+,USED,10682,17991.0,Automatic,Black,Black,FWD,89107,9.79762691183662
2020,Hyundai,Accent SE,NEW,0,13098.0,CVT,Silver,Black,FWD,89107,9.480214825777999
2011,Hyundai,Equus,USED,138000,8875.0,Automatic,White,Beige,RWD,11101,9.090993614343617
2015,Hyundai,Sonata Sport,USED,30424,9990.0,Automatic,Black,Gray,FWD,92521,9.2093398716426
2015,Hyundai,Genesis 3.8,USED,38383,14990.0,Automatic,Silver,Black,RWD,75207,9.615138591096644
2019,Hyundai,Santa Fe XL SE,USED,9546,27103.0,Automatic,Brown,Beige,AWD,92521,10.207399701847889
2019,Hyundai,Ioniq Hybrid Blue,USED,7738,16998.0,Automatic,Gray,Black,FWD,66203,9.740850969058572
2018,Hyundai,Ioniq Hybrid Blue,NEW,0,21524.0,Automatic,Silver,Black,FWD,92521,9.97692387060931
2015,Hyundai,Azera Base,USED,42600,12950.0,Automatic,Silver,Black,FWD,66203,9.468851067127684
2015,Hyundai,Azera Base,USED,64245,12999.0,Automatic,Black,Black,FWD,89107,9.47262771040802
2019,Hyundai,Ioniq Hybrid Limited,NEW,0,27902.0,Automatic,Blue,Black,FWD,75207,10.236453649828054
2015,Hyundai,Sonata Limited 2.0T,USED,69218,14990.0,Automatic,Black,Gray,FWD,66203,9.615138591096644
2020,Hyundai,Palisade SEL,USED,0,39987.0,Automatic,Green,Black,AWD,75207,10.596309680272128
2008,Hyundai,Tiburon GS,USED,129509,3495.0,Automatic,Gray,Black,FWD,66203,8.15908865466791
2020,Hyundai,Accent SEL,NEW,0,15891.0,CVT,White,Beige,FWD,92521,9.673508190212637
2019,Hyundai,Santa Fe XL SE,USED,14174,26959.0,Automatic,Black,Black,FWD,66203,10.202072472350189
2013,Hyundai,Veloster Turbo,USED,32670,7995.0,Manual,White,Black,FWD,66203,8.986571625268054
2016,Hyundai,Equus Signature,USED,26641,23400.0,Automatic,Black,Black,RWD,92521,10.060491301345794
2018,Hyundai,Tucson SEL Plus,USED,4686,16900.0,Automatic,Silver,Black,AWD,92521,9.735068900911164
2020,Hyundai,Palisade Limited,USED,4612,45497.0,Automatic,Black,Beige,FWD,11101,10.725401668699362
2020,Hyundai,Ioniq Hybrid SEL,NEW,0,28380.0,Automatic,White,Gray,FWD,11101,10.253439950714034
2020,Hyundai,Ioniq Hybrid SE,NEW,0,23971.0,Automatic,Blue,Black,FWD,89107,10.08460004537341
2019,Hyundai,Kona Ultimate,USED,1370,21900.0,Automatic,Blue,Black,AWD,75207,9.994241915804592
2020,Hyundai,Venue SE,NEW,0,18995.0,CVT,Silver,Black,FWD,75207,9.851931065621725
2018,Hyundai,Santa Fe Sport 2.0L Turbo Ultimate,USED,3998,18799.0,Automatic,Black,Black,FWD,11101,9.841558955913962
2016,Hyundai,Equus Signature,USED,50724,19950.0,Automatic,Black,White,RWD,75207,9.90098442231801
2020,Hyundai,Palisade SEL,USED,2646,46988.0,Automatic,Black,Black,FWD,66203,10.757647528943776
2012,Hyundai,Equus Signature,USED,73194,13899.0,Automatic,Black,Black,RWD,66203,9.539572174084759
2006,Hyundai,Tiburon GT,USED,162863,3500.0,Automatic,Blue,Other,FWD,66203,8.160518247477505
2019,Hyundai,Ioniq Hybrid Blue,USED,7738,16998.0,Automatic,Gray,Black,FWD,11101,9.740850969058572
2006,INFINITI,FX35,USED,225800,4750.0,Automatic,Black,Brown,RWD,75207,8.465899897028686
2015,INFINITI,QX50 Journey,USED,46883,13969.0,Automatic,White,Beige,AWD,99115,9.544595867727551
2017,INFINITI,Q60 3.0T Red Sport 400,USED,33130,21897.0,Automatic,Gray,Gray,AWD,75207,9.994104920119742
2018,INFINITI,QX30 Premium,USED,12723,22987.0,Automatic,White,Beige,FWD,11101,10.042684117724416
2017,INFINITI,Q60 3.0T Red Sport 400,USED,33130,21897.0,Automatic,Gray,Gray,AWD,89107,9.994104920119742
2018,INFINITI,QX30 Premium,USED,12723,22987.0,Automatic,White,Beige,FWD,75207,10.042684117724416
2014,INFINITI,Q60 IPL Base,USED,45008,25995.0,Automatic,White,Red,RWD,89107,10.165659490817816
2017,INFINITI,Q60 3.0T Red Sport 400,USED,33130,21897.0,Automatic,Gray,Gray,AWD,92521,9.994104920119742
2014,INFINITI,Q50 Premium,USED,47815,13500.0,Automatic,Gray,Black,AWD,99115,9.51044496442652
2019,INFINITI,QX80 Luxe,USED,0,28900.0,Automatic,Gray,Gray,AWD,99115,10.271596874100524
2019,INFINITI,QX80 Luxe,USED,0,39500.0,Automatic,Gray,Gray,RWD,75207,10.584055950889214
2013,INFINITI,QX56 Base,USED,86727,18998.0,Automatic,Black,Gray,RWD,99115,9.852088989450127
2018,INFINITI,QX30 Premium,USED,12723,22987.0,Automatic,White,Beige,FWD,99115,10.042684117724416
2014,INFINITI,QX70 Base,USED,31171,17495.0,Automatic,Silver,Brown,AWD,92521,9.769670404801788
2016,INFINITI,Q70L 3.7X,USED,38336,18495.0,Automatic,Black,Gray,AWD,11101,9.825255704266555
2007,INFINITI,G35 Base,USED,98232,7552.0,Automatic,Silver,Gray,RWD,92521,8.929567707825337
2014,INFINITI,Q50 Premium,USED,47815,13500.0,Automatic,Gray,Black,AWD,92521,9.51044496442652
2019,INFINITI,QX50 Pure,USED,12782,24900.0,CVT,White,Gray,FWD,11101,10.1226230824528
2006,INFINITI,M35,USED,128284,6490.0,Automatic,Beige,Beige,RWD,66203,8.778017809698136
2018,INFINITI,QX30 Premium,USED,12723,22987.0,Automatic,White,Beige,FWD,66203,10.042684117724416
2006,INFINITI,FX35,USED,225800,4750.0,Automatic,Black,Brown,RWD,99115,8.465899897028686
2015,INFINITI,Q50 Hybrid Premium,USED,53140,17495.0,Automatic,Blue,Beige,AWD,92521,9.769670404801788
2018,INFINITI,QX30 Pure,USED,0,18988.0,Automatic,White,Gray,FWD,89107,9.851562479671209
2006,INFINITI,M45 Sport,USED,180786,4977.0,Automatic,Blue,Gray,RWD,75207,8.512582578858554
2018,INFINITI,QX30 Pure,USED,0,18988.0,Automatic,White,Gray,FWD,66203,9.851562479671209
2014,INFINITI,QX70 Base,USED,31171,17495.0,Automatic,Silver,Brown,AWD,99115,9.769670404801788
2013,INFINITI,IPL G Base,USED,55850,19795.0,Automatic,Gray,Red,RWD,11101,9.89318465954023
2015,INFINITI,Q50 Hybrid Premium,USED,28553,17999.0,Automatic,Black,Gray,RWD,66203,9.798071479779479
2014,INFINITI,Q50 Premium,USED,47815,13500.0,Automatic,Gray,Black,AWD,66203,9.51044496442652
2017,INFINITI,Q60 3.0T Premium,USED,24724,22900.0,Automatic,Black,Gray,AWD,99115,10.03889218954233
2015,INFINITI,Q40 Base,USED,67000,7500.0,Automatic,Gray,Other,AWD,66203,8.922658299524402
2017,INFINITI,Q50 3.0T Red Sport 400,USED,17657,22899.0,Automatic,Gray,Black,RWD,92521,10.03884852046658
2013,INFINITI,QX56 Base,USED,86727,18998.0,Automatic,Black,Gray,RWD,11101,9.852088989450127
2015,INFINITI,Q40 Base,USED,67000,7500.0,Automatic,Gray,Other,AWD,99115,8.922658299524402
2019,INFINITI,QX50 Luxe,USED,4999,27900.0,CVT,Black,Beige,AWD,66203,10.236381967809457
2016,INFINITI,QX60 Hybrid Base,USED,41932,22995.0,CVT,Black,Gray,FWD,66203,10.043032079974024
2013,INFINITI,JX35 Base,USED,67967,11799.0,CVT,Gray,Gray,AWD,11101,9.375770061099919
2016,INFINITI,Q70L 3.7X,USED,38336,18495.0,Automatic,Black,Gray,AWD,99115,9.825255704266555
2006,INFINITI,FX35,USED,225800,4750.0,Automatic,Black,Brown,RWD,89107,8.465899897028686
2015,INFINITI,Q70 3.7X,USED,9834,18468.0,Automatic,Silver,Gray,AWD,11101,9.82379478362688
2015,INFINITI,Q70 3.7X,USED,9834,18468.0,Automatic,Silver,Gray,AWD,66203,9.82379478362688
2005,INFINITI,FX45,USED,152774,3795.0,Automatic,Silver,Other,AWD,99115,8.24143968982973
2014,INFINITI,Q50 Premium,USED,59202,13500.0,Automatic,Black,White,RWD,75207,9.51044496442652
2006,INFINITI,M45 Sport,USED,180786,4977.0,Automatic,Blue,Gray,RWD,66203,8.512582578858554
2019,INFINITI,QX50 Pure,USED,12782,24900.0,CVT,White,Gray,FWD,66203,10.1226230824528
2016,INFINITI,QX60 Hybrid Base,USED,41932,22995.0,CVT,Black,Gray,FWD,92521,10.043032079974024
2017,INFINITI,QX30 Premium,USED,20173,21000.0,Automatic,White,Gray,AWD,99115,9.95227771670556
2019,INFINITI,Q70L 3.7 LUXE,INFINITI CERTIFIED,18053,32790.0,Automatic,White,Gray,RWD,89107,10.397878869838694
2015,INFINITI,QX60 Base,USED,51000,15995.0,CVT,Gray,Other,AWD,99115,9.680031452383618
2013,INFINITI,JX35 Base,USED,67967,11799.0,CVT,Gray,Gray,AWD,99115,9.375770061099919
2013,INFINITI,QX56 Base,USED,57162,22601.0,Automatic,White,Beige,4x4/4-wheel drive,75207,10.025749432069084
2005,INFINITI,FX35,USED,146844,3680.0,Automatic,Gray,Gray,AWD,11101,8.210668031162976
2007,INFINITI,M35,USED,79610,5999.0,Automatic,Black,Black,RWD,75207,8.699348067653093
2017,INFINITI,QX30 Premium,USED,20173,21000.0,Automatic,White,Gray,AWD,66203,9.95227771670556
2014,INFINITI,Q50 Premium,USED,59202,13500.0,Automatic,Black,White,RWD,11101,9.51044496442652
2019,INFINITI,QX80 Luxe,USED,0,28900.0,Automatic,Gray,Gray,AWD,75207,10.271596874100524
2013,INFINITI,QX56 Base,USED,57162,22601.0,Automatic,White,Beige,4x4/4-wheel drive,99115,10.025749432069084
2006,INFINITI,M45 Sport,USED,180786,4977.0,Automatic,Blue,Gray,RWD,99115,8.512582578858554
2019,INFINITI,QX80 Luxe,USED,0,39500.0,Automatic,Gray,Gray,RWD,99115,10.584055950889214
2013,INFINITI,QX56 Base,USED,86727,18998.0,Automatic,Black,Gray,RWD,66203,9.852088989450127
1999,INFINITI,Q45,USED,81940,3900.0,Automatic,White,Black,RWD,66203,8.268731832117737
2007,INFINITI,G35 Base,USED,98232,7552.0,Automatic,Silver,Gray,RWD,11101,8.929567707825337
2005,INFINITI,FX35,USED,146844,3680.0,Automatic,Gray,Gray,AWD,99115,8.210668031162976
2013,INFINITI,QX56 Base,USED,86727,18998.0,Automatic,Black,Gray,RWD,75207,9.852088989450127
2007,INFINITI,G35 Base,USED,98232,7552.0,Automatic,Silver,Gray,RWD,99115,8.929567707825337
2014,INFINITI,QX70 Base,USED,31171,17495.0,Automatic,Silver,Brown,AWD,11101,9.769670404801788
2014,INFINITI,Q50 Premium,USED,59202,13500.0,Automatic,Black,White,RWD,66203,9.51044496442652
2017,INFINITI,Q60 3.0T Red Sport 400,USED,33130,21897.0,Automatic,Gray,Gray,AWD,99115,9.994104920119742
2015,INFINITI,Q70 3.7X,USED,9834,18468.0,Automatic,Silver,Gray,AWD,99115,9.82379478362688
2014,INFINITI,Q50 Premium,USED,59202,13500.0,Automatic,Black,White,RWD,92521,9.51044496442652
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,89107,10.126591103050316
2015,INFINITI,QX80 DRIVERS ASSIST THEATER DELUXE TECHNOLOGY,USED,86124,30999.0,Automatic,Black,Black,AWD,66203,10.341710224882465
2007,INFINITI,M35,USED,79610,5999.0,Automatic,Black,Black,RWD,66203,8.699348067653093
2017,INFINITI,QX50 Base,USED,4443,16978.0,Automatic,White,Gray,RWD,92521,9.739673667297913
2017,INFINITI,Q60 3.0T Red Sport 400,USED,33130,21897.0,Automatic,Gray,Gray,AWD,66203,9.994104920119742
2015,INFINITI,Q40 Base,USED,67000,7500.0,Automatic,Gray,Other,AWD,89107,8.922658299524402
2002,INFINITI,Q45,USED,135272,2500.0,Automatic,Gray,Black,RWD,92521,7.824046010856292
2002,INFINITI,Q45,USED,135272,2500.0,Automatic,Gray,Black,RWD,75207,7.824046010856292
2015,INFINITI,Q40 Base,USED,67000,7500.0,Automatic,Gray,Other,AWD,75207,8.922658299524402
2007,INFINITI,M35,USED,79610,5999.0,Automatic,Black,Black,RWD,11101,8.699348067653093
2015,INFINITI,Q50 Hybrid Premium,USED,28553,17999.0,Automatic,Black,Gray,RWD,89107,9.798071479779479
2019,INFINITI,QX50 Luxe,USED,4999,27900.0,CVT,Black,Beige,AWD,99115,10.236381967809457
2017,INFINITI,Q60 3.0T Premium,USED,24724,22900.0,Automatic,Black,Gray,AWD,66203,10.03889218954233
2014,INFINITI,Q50 Premium,USED,59202,13500.0,Automatic,Black,White,RWD,99115,9.51044496442652
2007,INFINITI,FX35,USED,93797,8800.0,Automatic,Beige,Beige,AWD,89107,9.082507000466299
2017,INFINITI,QX30 Premium,USED,20173,21000.0,Automatic,White,Gray,AWD,11101,9.95227771670556
2017,INFINITI,QX30 Premium,NEW,0,30750.0,Automatic,Black,Beige,FWD,11101,10.333645273234664
2005,INFINITI,FX35,USED,146844,3680.0,Automatic,Gray,Gray,AWD,92521,8.210668031162976
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,66203,10.126591103050316
2019,INFINITI,QX80 Luxe,USED,0,28900.0,Automatic,Gray,Gray,AWD,11101,10.271596874100524
2014,INFINITI,QX70 Base,USED,31171,17495.0,Automatic,Silver,Brown,AWD,89107,9.769670404801788
2013,INFINITI,QX56 Base,USED,57162,22601.0,Automatic,White,Beige,4x4/4-wheel drive,92521,10.025749432069084
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,92521,10.126591103050316
2006,INFINITI,M45 Sport,USED,180786,4977.0,Automatic,Blue,Gray,RWD,89107,8.512582578858554
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,75207,10.126591103050316
2017,INFINITI,Q60 2.0T,USED,27729,21499.0,Automatic,Black,Black,RWD,66203,9.975761701406148
2015,INFINITI,QX70 Base,USED,47000,19950.0,Automatic,Black,Black,AWD,66203,9.90098442231801
2017,INFINITI,Q70 3.7,USED,22813,18498.0,Automatic,Silver,Gray,RWD,99115,9.825417897114205
2005,INFINITI,QX56,USED,98733,4995.0,Automatic,Blue,Other,4x4/4-wheel drive,75207,8.516192691082654
2015,INFINITI,QX70 Base,USED,47000,19950.0,Automatic,Black,Black,AWD,89107,9.90098442231801
2013,INFINITI,M56 Base,USED,39650,16850.0,Automatic,Black,Gray,RWD,92521,9.732105935780508
2017,INFINITI,QX30 Premium,NEW,0,30750.0,Automatic,Black,Beige,FWD,89107,10.333645273234664
2016,INFINITI,QX60 Hybrid Base,USED,41932,22995.0,CVT,Black,Gray,FWD,89107,10.043032079974024
2015,INFINITI,Q50 Hybrid Premium,USED,28553,17999.0,Automatic,Black,Gray,RWD,75207,9.798071479779479
2015,INFINITI,QX60 Base,USED,51000,15995.0,CVT,Gray,Other,AWD,11101,9.680031452383618
2013,INFINITI,IPL G Base,USED,55850,19795.0,Automatic,Gray,Red,RWD,99115,9.89318465954023
2019,INFINITI,QX50 Luxe,USED,4999,27900.0,CVT,Black,Beige,AWD,92521,10.236381967809457
2016,INFINITI,QX60 Hybrid Base,USED,41932,22995.0,CVT,Black,Gray,FWD,11101,10.043032079974024
2017,INFINITI,Q60 2.0T,USED,27729,21499.0,Automatic,Black,Black,RWD,92521,9.975761701406148
1999,INFINITI,Q45,USED,81940,3900.0,Automatic,White,Black,RWD,99115,8.268731832117737
2017,INFINITI,QX30 Premium,NEW,0,30750.0,Automatic,Black,Beige,FWD,75207,10.333645273234664
2001,INFINITI,QX4 4WD,USED,115700,2300.0,Automatic,Gold,Beige,4x4/4-wheel drive,99115,7.7406644019172415
2015,INFINITI,QX50 Journey,USED,46883,13969.0,Automatic,White,Beige,AWD,11101,9.544595867727551
2017,INFINITI,Q60 3.0T Premium,USED,24724,22900.0,Automatic,Black,Gray,AWD,11101,10.03889218954233
2015,INFINITI,Q40 Base,USED,69129,13995.0,Automatic,Gray,Gray,RWD,89107,9.546455401949554
1999,INFINITI,Q45,USED,81940,3900.0,Automatic,White,Black,RWD,89107,8.268731832117737
2017,INFINITI,QX60 Base,USED,17727,19990.0,CVT,Black,Beige,FWD,89107,9.902987427494446
2017,INFINITI,QX30 Premium,USED,20173,21000.0,Automatic,White,Gray,AWD,89107,9.95227771670556
2017,INFINITI,QX50 Base,USED,4443,16978.0,Automatic,White,Gray,RWD,99115,9.739673667297913
2019,INFINITI,QX80 Luxe,USED,0,39500.0,Automatic,Gray,Gray,RWD,11101,10.584055950889214
2017,INFINITI,QX60 Base,USED,17727,19990.0,CVT,Black,Beige,FWD,66203,9.902987427494446
2005,INFINITI,FX45,USED,152774,3795.0,Automatic,Silver,Other,AWD,11101,8.24143968982973
2019,INFINITI,QX50 Luxe,USED,4999,27900.0,CVT,Black,Beige,AWD,11101,10.236381967809457
2006,INFINITI,FX35,USED,225800,4750.0,Automatic,Black,Brown,RWD,11101,8.465899897028686
2017,INFINITI,Q50 3.0T Red Sport 400,USED,17657,22899.0,Automatic,Gray,Black,RWD,99115,10.03884852046658
2015,INFINITI,Q40 Base,USED,67000,7500.0,Automatic,Gray,Other,AWD,92521,8.922658299524402
2015,INFINITI,Q50 Hybrid Premium,USED,53140,17495.0,Automatic,Blue,Beige,AWD,11101,9.769670404801788
2018,INFINITI,Q70L 3.7 LUXE,USED,1145,25979.0,Automatic,Blue,Gray,AWD,11101,10.16504379833675
2013,INFINITI,QX56 Base,USED,86727,18998.0,Automatic,Black,Gray,RWD,92521,9.852088989450127
2015,INFINITI,Q50 Hybrid Premium,USED,28553,17999.0,Automatic,Black,Gray,RWD,11101,9.798071479779479
2017,INFINITI,Q70 3.7,USED,22813,18498.0,Automatic,Silver,Gray,RWD,92521,9.825417897114205
2005,INFINITI,QX56,USED,98733,4995.0,Automatic,Blue,Other,4x4/4-wheel drive,11101,8.516192691082654
2016,INFINITI,Q70L 3.7X,USED,38336,18495.0,Automatic,Black,Gray,AWD,92521,9.825255704266555
2006,INFINITI,G35 Base,USED,68579,6950.0,Manual,Black,White,RWD,89107,8.846496938558838
2015,INFINITI,Q70 3.7X,USED,9834,18468.0,Automatic,Silver,Gray,AWD,92521,9.82379478362688
2017,INFINITI,Q60 2.0T,USED,27729,21499.0,Automatic,Black,Black,RWD,11101,9.975761701406148
2017,INFINITI,QX50 Base,USED,4443,16978.0,Automatic,White,Gray,RWD,11101,9.739673667297913
2013,INFINITI,M56 Base,USED,39650,16850.0,Automatic,Black,Gray,RWD,99115,9.732105935780508
2017,INFINITI,Q50 3.0T Red Sport 400,USED,17657,22899.0,Automatic,Gray,Black,RWD,11101,10.03884852046658
2014,INFINITI,QX60 Base,USED,24241,18399.0,CVT,Black,Gray,AWD,92521,9.820051594294094
2017,INFINITI,Q60 2.0T,USED,27729,21499.0,Automatic,Black,Black,RWD,99115,9.975761701406148
2013,INFINITI,M56 Base,USED,39650,16850.0,Automatic,Black,Gray,RWD,11101,9.732105935780508
2015,INFINITI,Q40 Base,USED,69129,13995.0,Automatic,Gray,Gray,RWD,66203,9.546455401949554
2015,INFINITI,QX60 Base,USED,51000,15995.0,CVT,Gray,Other,AWD,75207,9.680031452383618
2007,INFINITI,M35,USED,79610,5999.0,Automatic,Black,Black,RWD,99115,8.699348067653093
2001,INFINITI,QX4 4WD,USED,115700,2300.0,Automatic,Gold,Beige,4x4/4-wheel drive,11101,7.7406644019172415
2015,INFINITI,Q50 Hybrid Premium,USED,53140,17495.0,Automatic,Blue,Beige,AWD,66203,9.769670404801788
2006,INFINITI,M35,USED,128284,6490.0,Automatic,Beige,Beige,RWD,75207,8.778017809698136
2015,INFINITI,QX60 Base,USED,51000,15995.0,CVT,Gray,Other,AWD,92521,9.680031452383618
2006,INFINITI,M35,USED,128284,6490.0,Automatic,Beige,Beige,RWD,11101,8.778017809698136
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,66203,10.126591103050316
2014,INFINITI,Q50 Premium,USED,47815,13500.0,Automatic,Gray,Black,AWD,11101,9.51044496442652
2016,INFINITI,Q70L 3.7X,USED,38336,18495.0,Automatic,Black,Gray,AWD,89107,9.825255704266555
2017,INFINITI,Q50 3.0T Red Sport 400,USED,17657,22899.0,Automatic,Gray,Black,RWD,66203,10.03884852046658
2015,INFINITI,Q40 Base,USED,67000,7500.0,Automatic,Gray,Other,AWD,11101,8.922658299524402
2006,INFINITI,M35,USED,128284,6490.0,Automatic,Beige,Beige,RWD,89107,8.778017809698136
2014,INFINITI,QX60 Base,USED,24241,18399.0,CVT,Black,Gray,AWD,11101,9.820051594294094
2015,INFINITI,QX50 Journey,USED,46883,13969.0,Automatic,White,Beige,AWD,75207,9.544595867727551
2002,INFINITI,Q45,USED,135272,2500.0,Automatic,Gray,Black,RWD,66203,7.824046010856292
2017,INFINITI,QX30 Premium,USED,20173,21000.0,Automatic,White,Gray,AWD,75207,9.95227771670556
2017,INFINITI,QX30 Premium,NEW,0,30750.0,Automatic,Black,Beige,FWD,66203,10.333645273234664
2014,INFINITI,QX60 Base,USED,24241,18399.0,CVT,Black,Gray,AWD,99115,9.820051594294094
2019,INFINITI,QX50 Pure,USED,12782,24900.0,CVT,White,Gray,FWD,89107,10.1226230824528
2014,INFINITI,Q50 Premium,USED,59202,13500.0,Automatic,Black,White,RWD,89107,9.51044496442652
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,75207,10.126591103050316
2015,INFINITI,Q50 Hybrid Premium,USED,53140,17495.0,Automatic,Blue,Beige,AWD,99115,9.769670404801788
2002,INFINITI,Q45,USED,135272,2500.0,Automatic,Gray,Black,RWD,89107,7.824046010856292
2002,INFINITI,Q45,USED,135272,2500.0,Automatic,Gray,Black,RWD,11101,7.824046010856292
2007,INFINITI,M35,USED,79610,5999.0,Automatic,Black,Black,RWD,89107,8.699348067653093
2017,INFINITI,Q70 3.7,USED,22813,18498.0,Automatic,Silver,Gray,RWD,89107,9.825417897114205
2017,INFINITI,QX30 Premium,USED,20173,21000.0,Automatic,White,Gray,AWD,92521,9.95227771670556
2007,INFINITI,G35 Base,USED,98232,7552.0,Automatic,Silver,Gray,RWD,66203,8.929567707825337
2016,INFINITI,QX60 Hybrid Base,USED,41932,22995.0,CVT,Black,Gray,FWD,99115,10.043032079974024
2006,INFINITI,M45 Sport,USED,180786,4977.0,Automatic,Blue,Gray,RWD,92521,8.512582578858554
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,11101,10.126591103050316
2018,INFINITI,Q70L 3.7 LUXE,USED,1145,25979.0,Automatic,Blue,Gray,AWD,75207,10.16504379833675
2017,INFINITI,Q50 3.0T Red Sport 400,USED,17657,22899.0,Automatic,Gray,Black,RWD,89107,10.03884852046658
2007,INFINITI,G35 Base,USED,98232,7552.0,Automatic,Silver,Gray,RWD,89107,8.929567707825337
2019,INFINITI,QX50 Pure,USED,12782,24900.0,CVT,White,Gray,FWD,75207,10.1226230824528
2006,INFINITI,G35 Base,USED,68579,6950.0,Manual,Black,White,RWD,66203,8.846496938558838
2017,INFINITI,Q60 3.0T Premium,USED,24724,22900.0,Automatic,Black,Gray,AWD,75207,10.03889218954233
2006,INFINITI,G35 Base,USED,68579,6950.0,Manual,Black,White,RWD,75207,8.846496938558838
2013,INFINITI,JX35 Base,USED,67967,11799.0,CVT,Gray,Gray,AWD,92521,9.375770061099919
1999,INFINITI,Q45,USED,81940,3900.0,Automatic,White,Black,RWD,11101,8.268731832117737
2013,INFINITI,QX56 Base,USED,86727,18998.0,Automatic,Black,Gray,RWD,89107,9.852088989450127
2005,INFINITI,FX45,USED,152774,3795.0,Automatic,Silver,Other,AWD,75207,8.24143968982973
2006,INFINITI,G35 Base,USED,68579,6950.0,Manual,Black,White,RWD,11101,8.846496938558838
2017,INFINITI,Q70 3.7,USED,22813,18498.0,Automatic,Silver,Gray,RWD,11101,9.825417897114205
2002,INFINITI,Q45,USED,135272,2500.0,Automatic,Gray,Black,RWD,99115,7.824046010856292
2019,INFINITI,QX80 Luxe,USED,0,39500.0,Automatic,Gray,Gray,RWD,92521,10.584055950889214
2007,INFINITI,M35,USED,79610,5999.0,Automatic,Black,Black,RWD,92521,8.699348067653093
2016,INFINITI,Q70L 3.7X,USED,38336,18495.0,Automatic,Black,Gray,AWD,75207,9.825255704266555
2017,INFINITI,Q60 3.0T Red Sport 400,USED,33130,21897.0,Automatic,Gray,Gray,AWD,11101,9.994104920119742
1999,INFINITI,Q45,USED,81940,3900.0,Automatic,White,Black,RWD,75207,8.268731832117737
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,99115,10.126591103050316
2015,INFINITI,Q70 3.7X,USED,9834,18468.0,Automatic,Silver,Gray,AWD,89107,9.82379478362688
2018,INFINITI,QX30 Premium,USED,12723,22987.0,Automatic,White,Beige,FWD,89107,10.042684117724416
2001,INFINITI,QX4 4WD,USED,115700,2300.0,Automatic,Gold,Beige,4x4/4-wheel drive,75207,7.7406644019172415
2014,INFINITI,Q50 Premium,USED,47815,13500.0,Automatic,Gray,Black,AWD,75207,9.51044496442652
2018,INFINITI,Q70L 3.7 LUXE,USED,1145,25979.0,Automatic,Blue,Gray,AWD,89107,10.16504379833675
1999,INFINITI,Q45,USED,81940,3900.0,Automatic,White,Black,RWD,92521,8.268731832117737
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,99115,10.126591103050316
2014,INFINITI,QX60 Base,USED,24241,18399.0,CVT,Black,Gray,AWD,66203,9.820051594294094
2017,INFINITI,QX30 Premium,NEW,0,30750.0,Automatic,Black,Beige,FWD,92521,10.333645273234664
2017,INFINITI,Q50 3.0T Red Sport 400,USED,17657,22899.0,Automatic,Gray,Black,RWD,75207,10.03884852046658
2019,INFINITI,QX50 Pure,USED,12782,24900.0,CVT,White,Gray,FWD,92521,10.1226230824528
